,depth_class,AI,MAP,MAT,PS_Bio15,TS_Bio4,TAR_Bio7,MaxTWM_Bio5,MinTCM_Bio6,MMTD_Bio2,PWM_Bio13,PDM_Bio14,Elevation,Slope,Mean_pH,Moisture,CEC,Bulk.Density,RootDepth,GPP,Sand.content,Clay.content,Silt.content,Bedrock,Shannon_EVI,LAI,AbovegroundBiomass,BelowgroundBiomass,CUE
315,0-30,0.8457,732,1.600000024,98.72663879,1270.252319,47.20000076,23.10000038,-24.10000038,12.41666698,177,5,1016.1875,4.376164436,5.717666667,86.21262458,0.250849994,0.301,0.18310827,0,39,16,45,3374,28606,4.074699879,51.7,17,0.290731356
316,0-30,0.9044,746,0.50000006,100.6646347,1230.07019,46,21.70000076,-24.29999924,12.19999981,180,4,1270.5,1.442424178,5.181666667,88.21847298,0.306499993,0.3497,0.42725262,0,35,19,46,2558,24534,3.420200109,57.3,17.7,0.205526559
317,0-30,0.9044,746,0.50000006,100.6646347,1230.07019,46,21.70000076,-24.29999924,12.19999981,180,4,1270.5,1.442424178,4.74,105.8615462,0.306499993,0.1979,0.42725262,0,35,19,46,2558,24534,3.420200109,57.3,17.7,0.265499364
318,0-30,0.8698,746,1.483333349,98.69664001,1266.136475,47.29999924,23,-24.29999924,12.5666666,181,5,1054.625,1.904397964,4.818333333,129.4767631,0.192399996,0.3077,0.18310827,0,25,20.5,54.5,2728,28064,3.793299913,43,16.1,0.334772981
319,0-30,1.0737,816,-1.566666722,101.3796082,1243.174683,46.20000076,20,-26.20000076,12.36666679,200,5,1656.375,5.584339619,4.876666667,133.5566723,0.285449994,0.1791,0.152590215,0,36,18,45.5,1201,36618,3.420200109,51.5,16.4,0.367784158
320,0-30,1.2797,916,-3.133333206,94.76273346,1243.754028,46.29999924,18.5,-27.79999924,12.5666666,217,8,1996.1875,9.073535919,5.223333333,124.1634241,0.217199995,0.257,0.152590215,0,32.5,21.5,46,1201,36618,3.420200109,7.6,12.1,0.292187795
321,0-30,1.2797,916,-3.133333206,94.76273346,1243.754028,46.29999924,18.5,-27.79999924,12.5666666,217,8,1996.1875,9.073535919,4.823333333,104.4413919,0.217199995,0.2184,0.152590215,0,32.5,21.5,46,1201,36618,3.420200109,7.6,12.1,0.366193092
322,0-30,0.4391,539,5.199999809,121.4018097,1162.350708,42.69999695,24.89999962,-17.79999924,11.80000019,166,2,1197.9375,11.77540493,5.936666667,26.36425648,0.128749997,0.5864,5.76791048,0,42,17,41,990,27550,3.465800047,18,8,0.260067425
323,0-30,0.457,550,4.529166698,119.6832428,1153.836426,42.30000305,24.10000038,-18.20000076,11.59166718,168,2,1351.0625,11.19909096,6.49,35.85921325,0.128749997,0.2415,1.205462694,0,42,17,41,774,28711,3.465800047,31.9,12,0.208382084
324,0-30,0.4842,569,3.591666698,117.6422424,1141.081665,41.79999924,23,-18.79999924,11.51666641,171,2,1578.3125,15.07733154,5.933333333,25.39870053,0.128749997,0.5079,1.205462694,0,42,17,41,774,28711,3.465800047,26.3,10.1,0.27429974
325,0-30,0.4841,570,3.65833354,118.0900345,1140.087402,41.90000153,23.10000038,-18.79999924,11.60000038,172,2,1549.4375,16.85057259,5.066666667,37.53650576,0.128749997,0.5821,1.205462694,0,42,17,41,774,28711,3.465800047,27.3,11.2,0.28238255
326,0-30,0.1748,241,4.516666889,96.94004059,1075.492188,39.90000153,23.60000038,-16.29999924,10.96666622,61,1,2017,13.23751736,7.450666667,45.64348521,0.163699996,0.2502,0.656137943,0,41.5,17.5,41,517,26074,0.398600012,12.8,8.2,0.175158228
327,0-30,0.1899,252,3.391666889,98.8095932,1049.451904,38.90000153,22.10000038,-16.79999924,10.58333302,64,1,2327.4375,15.22952557,7.346,34.87348735,0.163699996,0.3636,0.656137943,0,41.5,17.5,41,517,26074,0.398600012,8.2,6.9,0.215575474
328,0-30,0.1899,252,3.391666889,98.8095932,1049.451904,38.90000153,22.10000038,-16.79999924,10.58333302,64,1,2327.4375,15.22952557,7.88,43.48997306,0.163699996,0.3341,0.656137943,0,41.5,17.5,41,517,26074,0.398600012,31.3,14.3,0.289967684
329,0-30,0.4375,514,4.699999809,111.0793991,1030.536011,39.70000076,23.10000038,-16.60000038,12.10000038,151,2,1603.125,18.85080719,6.651333333,32.70975848,0.183449996,0.7163,1.251239777,0,42,15.5,42.5,1059,24801,3.124700069,8,5.7,0.313046859
330,0-30,0.3753,474,6.550000191,113.7094879,1045.362061,40.09999847,25.10000038,-15,12.16666698,141,1,1275.625,14.63004017,5.291,52.08693505,0.183449996,0.4049,1.251239777,0,42,15.5,42.5,1059,24801,3.124700069,7.5,6.8,0.32597601
331,0-30,0.4312,512,4.912499905,111.1114426,1031.398315,39.69999695,23.29999924,-16.39999962,12.125,151,2,1565.0625,19.62077332,5.442333333,110.5568445,0.183449996,0.1724,1.251239777,0,42,15.5,42.5,1059,24801,3.124700069,20.3,9.3,0.271450575
332,0-30,0.4945,551,3.537500143,108.5663528,1019.309326,39.40000153,21.89999962,-17.5,12.0583334,159,2,1842.375,12.91660213,4.953666667,45.52038627,0.183449996,0.3728,1.251239777,0,42,15.5,42.5,1059,24801,3.124700069,16.8,8.1,0.302700495
333,0-30,0.4772,543,3.899999857,109.4137344,1022.119019,39.5,22.29999924,-17.20000076,12.10000038,157,2,1781.0625,10.42266941,4.966333333,45.58676028,0.183449996,0.3988,1.251239777,0,42,15.5,42.5,1059,24801,3.124700069,20.2,8.8,0.256036298
334,0-30,0.4459,511,3.362499952,104.965004,1034.287476,39.90000153,21.89999962,-18,11.79166698,128,2,1953,12.22065449,6.454333333,78.24280202,0.171949996,0.3369,0.091554135,0,47,15,38.5,1097,29394,3.83039999,33.9,15.1,0.244181844
335,0-30,0.4565,514,3.016666651,105.4235382,1029.376099,39.59999847,21.39999962,-18.20000076,11.71666718,129,2,2004.75,12.92078876,6.581,75.50233966,0.171949996,0.3633,0.091554135,0,47,15,38.5,1097,29394,3.83039999,32.5,13.7,0.272452308
336,0-30,0.5004,528,1.637500048,105.0038757,1010.414246,38.80000305,19.70000076,-19.10000038,11.39166737,132,2,2290.6875,13.3492794,6.048666667,77.01347091,0.171949996,0.3489,0.091554135,0,47,15,38.5,1097,29394,3.83039999,25,11.1,0.244456705
337,0-30,0.5004,528,1.637500048,105.0038757,1010.414246,38.80000305,19.70000076,-19.10000038,11.39166737,132,2,2290.6875,13.3492794,6.100333333,61.08550947,0.171949996,0.5859,0.091554135,0,47,15,38.5,1097,29394,3.83039999,25,11.1,0.208836522
338,0-30,0.4644,516,2.595833302,105.4577484,1021.888733,39.29999924,20.89999962,-18.39999962,11.57499981,130,2,2126.5,9.924269676,6.140333333,127.2985014,0.171949996,0.2469,0.091554135,0,47,15,38.5,1097,29394,3.83039999,38.5,13.9,0.253324847
339,0-30,0.6106,697,11.44583321,73.2456665,859.6813965,31.90000153,27.20000076,-4.699999809,8.524999619,127,7,867.5,13.17211246,7.071666667,36.38716356,0.120849997,0.3864,5.68E-14,0,26.5,23,50.5,1726,31284,3.754600048,2.4,0.8,0.276843873
340,0-30,0.7284,725,7.662499905,75.50222778,830.6025391,30.20000076,22.60000038,-7.599999905,7.691666603,129,4,1636.375,15.98095322,6.299,62.75862069,0.142349997,0.3625,0.18310827,0,46,13,40.5,1292,31942,3.62770009,42.8,14.5,0.234967824
341,0-30,0.7041,718,8.629166603,75.18257904,842.3248901,30.59999847,23.79999924,-6.800000191,7.824999809,129,5,1374.5,14.75223732,6.255333333,63.76298917,0.139799997,0.4523,0.18310827,0,48.5,13,39,1292,31942,3.62770009,33.9,13.9,0.204080327
342,0-30,0.7041,718,8.629166603,75.18257904,842.3248901,30.59999847,23.79999924,-6.800000191,7.824999809,129,5,1374.5,14.75223732,6.795,83.21038654,0.139799997,0.3389,0.18310827,0,48.5,13,39,1292,31942,3.62770009,33.9,13.9,0.222358103
343,0-30,0.6697,716,9.858333588,74.90759277,842.5956421,31,25.20000076,-5.800000191,8.166666985,130,5,1194.625,22.64881897,6.871333333,48.85612608,0.142349997,0.3934,0.18310827,0,46,13,40.5,1540,29786,3.754600048,15.7,8.9,0.331511578
344,0-30,0.8168,750,5.833333492,75.75888062,819.1412964,29.70000076,20.39999962,-9.300000191,7.483333588,134,5,2036.6875,22.15345192,6.161666667,91.40969163,0.142349997,0.454,0.18310827,0,46,13,40.5,1292,31942,3.62770009,9.6,5.8,0.157117538
345,0-30,0.8815,769,4.800000191,76.01705933,814.1001587,29.5,19.20000076,-10.30000019,7.416666508,138,5,2264,14.93794155,5.734,71.53305204,0.139799997,0.3555,0.18310827,0,48.5,13,39,1292,31942,3.62770009,32.3,12.5,0.314153665
346,0-30,0.9173,780,4.158333302,75.98862457,805.9574585,29.20000076,18.39999962,-10.80000019,7.316666603,140,5,2440.9375,22.39608002,5.533,100.498132,0.139799997,0.3212,0.091554135,0,48.5,13,39,1522,28378,3.62770009,26.7,11.4,0.283405356
347,0-30,0.8339,756,6.158333302,76.1570282,822.9404907,30.20000076,21,-9.199999809,7.866666794,135,4,1973.5625,22.78671837,5.961,81.78233438,0.265549994,0.3804,0.18310827,0,33.5,20,46.5,2080,28442,4.899199963,23.9,10,0.254876645
348,0-30,0.8989,774,4.683333397,75.89463043,805.5950317,29.40000153,19.10000038,-10.30000019,7.5,138,5,2380,27.39497375,6.093333333,68.84371029,0.265549994,0.3935,0.18310827,0,33.5,20,46.5,2080,28442,4.899199963,73.4,22.1,0.180086685
349,0-30,0.7161,723,8.383333206,75.930336,831.7132568,30.79999924,23.5,-7.300000191,8.416666985,129,4,1530,7.725879192,5.968333333,107.7595937,0.265549994,0.3544,0.18310827,0,33.5,20,46.5,2080,28442,4.899199963,29.9,13.6,0.207663944
350,0-30,0.822,752,6.345833302,75.79122925,805.9423218,29.70000076,20.89999962,-8.800000191,7.891666889,133,5,2018.4375,17.58827019,6.04,70.69886232,0.132449997,0.4307,0.854505241,0,33,21.5,45.5,1529,34301,4.201700211,42.1,14.8,0.219033979
351,0-30,1.1545,846,1.904166698,74.76840973,767.6897583,28.29999924,15.69999981,-12.60000038,7.375,150,8,3049.75,18.48556709,4.05,204.8659794,0.192999996,0.2425,0.656137943,0,35,18,47,960,29451,4.201700211,58.6,19,0.157878738
352,0-30,1.0625,831,3.262500048,74.90236664,776.1593018,28.60000038,17.20000076,-11.39999962,7.558333397,148,7,2715.3125,24.60962105,4.55,141.4634146,0.192999996,0.2542,0.656137943,0,35,18,47,960,29451,4.201700211,61.9,18.9,0.129513526
353,0-30,1.0625,831,3.262500048,74.90236664,776.1593018,28.60000038,17.20000076,-11.39999962,7.558333397,148,7,2715.3125,24.60962105,4.65,169.2442267,0.192999996,0.2858,0.656137943,0,35,18,47,960,29451,4.201700211,23,10.4,0.160603492
354,0-30,0.9785,811,4.525000095,74.71979523,784.895752,29,18.70000076,-10.30000019,7.699999809,144,7,2420.5,11.75691128,5.12,73.85041551,0.132449997,0.361,2.15152216,0,33,21.5,45.5,1500,28785,4.201700211,39.4,13.8,0.127599287
355,0-30,0.9785,811,4.525000095,74.71979523,784.895752,29,18.70000076,-10.30000019,7.699999809,144,7,2420.5,11.75691128,5.58,87.3895827,0.132449997,0.3283,2.15152216,0,33,21.5,45.5,1500,28785,4.201700211,39.4,13.8,0.16273103
356,0-30,0.9628,811,4.695833206,74.62402344,781.8900757,28.79999924,18.79999924,-10,7.625,144,7,2427.1875,18.5843029,4.823333333,148.5221675,0.132449997,0.2436,2.15152216,0,33,21.5,45.5,1500,28785,4.201700211,42.6,16,0.22660393
357,0-30,0.9039,798,5.729166508,74.48639679,791.1541138,29.10000038,20,-9.100000381,7.724999905,141,6,2167.0625,14.00528049,4.99,129.634596,0.132449997,0.2983,2.15152216,0,33,21.5,45.5,1500,28785,4.201700211,30.2,12.1,0.18453605
358,0-30,0.8319,782,7.004166603,74.43112946,793.5864258,29.39999962,21.5,-7.900000095,7.875,138,6,1936.375,20.90886879,5.19,135.2371063,0.132449997,0.2889,2.15152216,0,33,21.5,45.5,1500,28785,4.201700211,43.3,14.7,0.160898222
359,0-30,0.7791,766,8.245833397,74.37940979,802.961731,29.79999924,22.89999962,-6.900000095,8.091667175,135,5,1611.8125,14.65768433,6.63,45.89019359,0.132449997,0.6302,2.15152216,0,33,21.5,45.5,1500,28785,4.201700211,20.5,8.2,0.179616456
360,0-30,0.7426,758,9.454166412,74.50895691,812.6372681,30.19999886,24.29999924,-5.900000095,8.208333015,135,5,1336.0625,18.75458908,6.45,66.51665167,0.097999998,0.4444,1.083390594,0,47,14.5,38.5,859,28577,3.896300077,15.3,8.4,0.238135874
361,0-30,0.7582,770,8.229166985,73.43850708,804.3870239,29.70000076,22.89999962,-6.800000191,7.958333492,136,5,1624.375,12.69177341,5.579166667,69.86444213,0.142349997,0.2877,2.899214268,0,46,13,40.5,1052,29237,3.95630002,26.1,11.5,0.146558886
362,0-30,0.8085,791,7.3125,72.96698761,799.4234619,29.59999847,21.89999962,-7.699999809,7.841666698,139,6,1850.8125,12.5990591,5.648444444,34.40689898,0.162299996,0.5682,2.899214268,0,38,15.5,47,1052,29237,3.95630002,18.3,10.2,0.102636824
363,0-30,0.7858,780,8.029166222,73.01938629,806.1594238,29.90000153,22.70000076,-7.199999809,8.024999619,138,6,1623.625,11.55447769,4.975777778,43.93188854,0.162299996,0.323,2.899214268,0,38,15.5,47,1052,29237,3.95630002,34,13.1,0.088973961
364,0-30,0.7676,781,8.995833397,72.81434631,804.0930786,29.80000114,23.70000076,-6.099999905,8.024999619,138,6,1402.5625,11.63816547,4.298666667,206.7678684,0.146449997,0.1581,1.068131566,0,48,12.5,40,996,27587,3.95630002,31.7,12.2,0.13107456
365,0-30,0.7287,774,10.41666698,72.73826599,797.9101563,29.90000153,25.10000038,-4.800000191,8.399999619,137,6,1089.125,14.77683067,5.662,113.886672,0.097999998,0.2506,1.068131566,0,47,14.5,38.5,996,27587,3.95630002,12.9,8,0.113068647
366,0-30,0.6456,691,10.17083359,79.40775299,773.4499512,30.10000038,25,-5.099999905,8.791666985,127,4,1697.375,25.80836105,5.708444444,180.0186741,0.160499996,0.2142,1.037613511,0,42.5,12.5,45,1516,27407,2.238800049,44.4,14,0.089824957
367,0-30,0.6456,691,10.17083359,79.40775299,773.4499512,30.10000038,25,-5.099999905,8.791666985,127,4,1697.375,25.80836105,5.289111111,39.98905908,0.160499996,0.5484,1.037613511,0,42.5,12.5,45,1516,27407,2.238800049,32.3,11.2,0.115965642
368,0-30,1.2281,1219,8.6875,63.98039246,783.1873169,29.70000076,23.10000038,-6.599999905,8.375,205,18,1867.9375,8.414693832,5.651666667,65.45878364,0.186149996,0.4719,4.150454044,0,38,18,44.5,1377,27516,3.923300028,31,11.2,0.17959677
369,0-30,1.1456,1189,10.07916641,64.47598267,792.2536011,30.20000076,24.70000076,-5.5,8.625,203,17,1572.5625,18.79191017,6.593,36.14763187,0.186149996,0.6313,1.220721722,0,38,18,44.5,2125,28821,4.036300182,44.8,15.6,0.239453338
370,0-30,1.1243,1177,10.52083302,64.64147186,797.9874268,30.30000114,25.20000076,-5.099999905,8.675000191,202,17,1464.4375,18.00786591,7.272333333,33.51228577,0.186149996,0.4843,1.220721722,0,38,18,44.5,2125,28821,4.036300182,40.7,14.1,0.152442644
371,0-30,1.2376,1222,8.987500191,64.53395081,785.7223511,30.09999847,23.39999962,-6.699999809,8.758333206,206,18,1765,8.890551567,6.567333333,37.09213863,0.186149996,0.5915,5.752651215,0,38,18,44.5,1605,29366,3.923300028,35.1,11.9,0.194875519
372,0-30,1.1957,1208,9.800000191,64.3934021,792.1834106,30.39999962,24.5,-5.900000095,8.816666603,204,17,1581.375,18.43733025,6.673,35.44973545,0.147849997,0.6615,5.752651215,0,26.5,25.5,48,1605,29366,3.923300028,28.1,11.6,0.205451022
373,0-30,1.4311,1297,6.866666794,62.89702606,771.8258667,29,20.89999962,-8.100000381,7.866666794,211,20,2257.4375,17.04310989,5.727333333,80.77279753,0.121849997,0.3235,1.205462694,0,39,24.5,37,1160,27172,3.664700031,27.5,10.6,0.197342533
374,0-30,1.2118,1227,10.20833302,64.16767883,789.8988037,30.29999924,24.79999924,-5.5,8.866666794,208,18,1490.125,17.38360977,6.161333333,133.431085,0.148599997,0.1364,1.205462694,0,28,23,49,1160,27172,3.664700031,24.6,9.6,0.180054374
375,0-30,1.4497,1295,7.141666889,62.38204193,772.6896362,29.10000038,21.10000038,-8,8.199999809,210,21,2118.4375,19.35531998,5.618,96.54463184,0.156199997,0.2431,5.035477161,0,28,24,48.5,1905,27186,3.704799891,21.1,9.4,0.258994201
376,0-30,1.5995,1329,5.329166889,62.58997345,767.6305542,28.70000076,19.10000038,-9.600000381,7.725000381,214,21,2517.375,14.2575016,5.048666667,76.31403859,0.148849997,0.3006,0.808728158,0,33,19,48,2101,32749,3.664700031,23.5,9.3,0.202351261
377,0-30,1.3601,1277,8.387499809,62.46728516,777.8996582,29.5,22.60000038,-6.900000095,8.391666412,210,21,1863.8125,14.68218994,6.133,118.1156122,0.186149996,0.2197,5.035477161,0,38,18,44.5,1905,27186,3.704799891,32.7,13.1,0.165584987
378,0-30,1.1613,1210,11.1875,64.83319855,795.7418823,30.39999962,25.89999962,-4.5,8.791666985,208,17,1278.375,15.23231697,6.099333333,80.25520484,0.153599997,0.2978,1.235980749,0,28.5,23.5,49,1383,27910,3.664700031,34.2,11.4,0.174397194
379,0-30,1.6025,1340,5.354166508,61.49098587,756.4644165,28.60000038,19,-9.600000381,7.958333492,213,23,2549.9375,16.36078072,4.379333333,92.64511873,0.186149996,0.3032,5.035477161,0,38,18,44.5,1905,27186,3.704799891,42.3,13.7,0.26709965
380,0-30,1.7662,1378,3.970833302,62.26808929,752.3341064,28.20000076,17.5,-10.69999981,7.591666698,220,23,2843.25,17.22589111,3.905333333,75.81528829,0.148849997,0.3833,0.808728158,0,33,19,48,2101,32749,3.664700031,38.5,15.1,0.188779847
381,0-30,1.7886,1389,3.658333302,62.36722946,747.4223633,28,17.10000038,-10.89999962,7.533333302,221,23,2936.9375,12.32467556,4.075666667,136.2090291,0.148849997,0.3234,1.205462694,0,33,19,48,1160,27172,3.664700031,49.1,15.6,0.146961573
382,0-30,1.0842,1182,12.90833378,64.94600677,807.3746338,30.5,27.89999962,-2.599999905,8.466666222,206,17,923.0625,23.36565781,6.28,61.54798762,0.153599997,0.323,1.281757832,0.005405573,28.5,23.5,49,1135,27330,3.664700031,29.3,10.9,0.200713328
383,0-30,1.7186,1658,9.654166222,57.6072464,817.605896,29.40000153,23.70000076,-5.699999809,7.574999809,262,33,1491.9375,18.65372086,4.093333333,105.6853854,0.149399997,0.2867,2.517738581,0.021839896,43,15,42,1197,28362,3.653000116,50.1,14.8,0.223031875
384,0-30,1.5877,1613,10.6916666,57.41246033,827.1716309,29.89999962,25,-4.900000095,7.716666698,257,33,1266.5625,19.25455475,4.626666667,60.25188917,0.149399997,0.1985,2.517738581,0.021839896,43,15,42,1197,28362,3.653000116,43.3,13,0.25011204
385,0-30,1.3346,1505,12.97083282,57.44723892,849.8434448,30.89999962,27.79999924,-3.099999905,8.091666222,245,31,769.875,9.51518631,5.36,17.97910494,0.149399997,0.6413,1.220721722,0.013109647,43,15,42,872,28194,3.653000116,37.4,13.4,0.282867004
386,0-30,1.4875,1573,11.53750038,57.27024841,835.7661743,30.20000076,26,-4.199999809,7.841666698,253,32,1080.5625,11.28627205,5.133333333,36.21111499,0.149399997,0.5722,2.517738581,0.021839896,43,15,42,1197,28362,3.653000116,34.1,12.5,0.285078492
387,0-30,1.2526,1462,13.8708334,57.36382294,858.5438232,31.29999924,28.89999962,-2.400000095,8.291666985,239,31,566.25,15.16918278,4.93,26.2139219,0.183699996,0.589,1.220721722,0.013109647,30,21.5,48.5,872,28194,3.653000116,28.1,12.7,0.252749635
388,0-30,1.0578,1274,15.57916641,50.44035339,872.0025635,31.39999962,31.10000038,-0.300000012,7.675000191,205,35,121.5625,11.01745319,4.605333333,70.57582153,0.056149999,0.6634,4.150454044,0.097173937,48.5,22,29.5,586,22101,3.66170001,33.1,12.1,0.11107396
389,0-30,1.0753,1281,15.44999981,50.50219727,869.8588867,31.29999924,30.89999962,-0.400000006,7.599999905,206,36,137.1875,9.250024796,4.377333333,49.12667191,0.056149999,0.6355,4.150454044,0.097173937,48.5,22,29.5,586,22101,3.66170001,29.8,11.6,0.203917843
390,0-30,1.6195,1541,11.75,49.53104019,822.0982056,29.70000076,26.20000076,-3.5,7.25,239,40,924.1875,19.77450371,4.078666667,70.57582153,0.168499996,0.6634,0.18310827,0.035041839,24,25.5,51,511,30036,3.437700033,35.9,10.9,0.231288243
391,0-30,1.0339,1299,16.44166756,46.18592834,867.7028809,31.59999847,32.09999847,0.5,7.949999809,198,39,6.75,0.140144169,4.5075,75.55132045,0.186299996,0.7346,0.091554135,0.093562253,6,39.5,54.5,1404,29874,3.233099937,6.5,2.3,0.240084235
392,0-30,1.235,1400,14.66250038,48.51483917,852.0273438,31.10000038,30,-1.100000024,7.875000477,222,38,340.5625,8.488088608,4.353777778,75.55132045,0.168499996,0.7346,0.18310827,0.035041839,24,25.5,51,511,30036,3.437700033,19.2,5.9,0.288481799
393,0-30,1.6476,1738,11.83749962,53.24608231,818.9020386,29.70000076,26.20000076,-3.5,7.324999809,286,44,1221.9375,20.11802101,4.142755726,18.66541605,0.163549996,0.7463,7.751583099,0.558790267,34.5,20.5,44.5,1132,24690,3.477400064,43,13.5,0.403638044
394,0-30,1.7338,1789,11.41666698,53.02470398,810.2562256,29.39999962,25.60000038,-3.799999952,7.233333111,293,45,1328.1875,20.75105858,4.184359388,93.06184012,0.163549996,0.4641,7.751583099,0.558790267,34.5,20.5,44.5,1132,24690,3.477400064,20,8.5,0.327329361
395,0-30,1.5123,1677,12.9416666,53.46018219,831.3757324,30.30000114,27.70000076,-2.599999905,7.583333015,277,43,976.9375,23.3980217,3.982443862,32.24693252,0.130149997,0.5216,2.88395524,0.508970618,26.5,22,52,501,26777,3.477400064,47.8,14.4,0.24890468
396,0-30,1.3832,1610,14.14583302,54.69524384,842.4759521,30.80000114,29.20000076,-1.600000024,7.908333302,271,41,693.25,19.4423008,4.655467562,46.05509495,0.130149997,0.3739,2.88395524,0.508970618,26.5,22,52,501,26777,3.477400064,40.7,13.2,0.214081209
397,0-30,1.3832,1610,14.14583302,54.69524384,842.4759521,30.80000114,29.20000076,-1.600000024,7.908333302,271,41,693.25,19.4423008,4.260222383,53.77663008,0.130149997,0.4647,2.88395524,0.508970618,26.5,22,52,501,26777,3.477400064,40.7,13.2,0.292449507
398,0-30,1.547,1391,10.375,57.95197678,739.6052246,26.89999962,23.79999924,-3.099999905,6.550000191,219,31,1764.25,22.89650917,4.73,197.0080067,0.170449996,0.2373,1.358052969,0.368364334,27.5,26.5,46.5,394,24433,3.210299969,58.3,18,0.207556859
399,0-30,1.419,1333,11.9333334,58.34830093,753.2092896,27.30000114,25.70000076,-1.600000024,6.666666508,212,30,1391.9375,25.55966949,4.09,147.6407915,0.170449996,0.2628,2.273594379,0.368364334,27.5,26.5,46.5,685,25114,3.210299969,37.1,12.1,0.213924215
400,0-30,1.3533,1306,12.72500038,58.55243683,758.4238892,27.60000038,26.70000076,-0.899999976,6.75,209,30,1234.25,22.08607292,4.06,66.26147358,0.134699997,0.4031,2.273594379,0.368364334,37,19.5,43.5,685,25114,3.210299969,32.3,10.3,0.183691502
401,0-30,0.8458,936,9.470832825,91.94599152,496.4256592,23.5,19.39999962,-4.099999905,10.10833359,198,8,2862.3125,24.93007278,4.05,65.13169074,0.212999995,0.5885,1.220721722,0.141944528,41,15,44,1119,34424,2.787400007,62,19.8,0.193290491
